0	Marcel Schmelzer plays for Germany national youth football team	.
0	Marcel Schmelzer plays for Germany national football B team	.
0	Marcel Schmelzer plays for Hannover 96	.
0	Marcel Schmelzer plays for Karlsruher SC	.
0	Eran Zahavi was born in Holon	.
0	Eran Zahavi was born in Rishon LeZion	.
0	Eran Zahavi was born in Petah Tikva	.
0	Eran Zahavi was born in Netanya	.
0	Eran Zahavi was born in Tel Aviv	.
0	Eran Zahavi was born in Lod	.
0	Eran Zahavi was born in Beersheba	.
0	Eran Zahavi was born in Ramat Gan	.
0	Eran Zahavi was born in Ashdod	.
0	Eran Zahavi was born in Haifa	.
0	Antonio Candreva plays for Italy national under-18 football team	.
0	Antonio Candreva plays for Italy national under-19 football team	.
0	Antonio Candreva plays for S.S. Lazio	.
0	Antonio Candreva plays for Italy national under-20 football team	.
0	Antonio Candreva plays for Parma F.C.	.
0	Antonio Candreva plays for A.S. Livorno Calcio	.
0	Antonio Candreva plays for A.C. Cesena	.
0	Antonio Candreva plays for Juventus F.C.	.
0	Antonio Candreva plays for Udinese Calcio	.
0	Antonio Candreva plays for Italy national under-21 football team	.
0	Robert Louis Stevenson influences Robert Louis Stevenson	.
0	Robert Louis Stevenson influences Vladimir Nabokov	.
0	Robert Louis Stevenson influences Arthur Conan Doyle	.
0	Robert Louis Stevenson influences J. M. Barrie	.
0	Robert Louis Stevenson influences Graham Greene	.
0	Robert Louis Stevenson influences Lloyd Osbourne	.
0	Robert Louis Stevenson influences Michael de Larrabeiti	.
0	Robert Louis Stevenson influences Donna Tartt	.
0	Robert Louis Stevenson influences John Dickson Carr	.
0	Robert Louis Stevenson influences Javier Marías	.
0	Stan Lazaridis plays for Floreat Athena FC	.
0	Stan Lazaridis plays for West Adelaide SC	.
0	Stan Lazaridis plays for Australia national association football team	.
0	Stan Lazaridis plays for West Ham United F.C.	.
0	Stan Lazaridis plays for Birmingham City F.C.	.
0	Stan Lazaridis plays for Perth Glory FC	.
0	Stan Lazaridis plays for Australia national football team	.
0	Stan Lazaridis plays for Adelaide City FC	.
0	Stan Lazaridis plays for Australia national under-23 association football team	.
0	Stan Lazaridis plays for Melbourne Knights FC	.
0	Sean Green (basketball) is affiliated to Continental Basketball Association	.
0	Sean Green (basketball) is affiliated to LNB Pro A	.
0	Sean Green (basketball) is affiliated to Turkish Basketball League	.
0	Sean Green (basketball) is affiliated to Lega Basket Serie A	.
0	Sean Green (basketball) is affiliated to Rapid City Thrillers	.
0	Sean Green (basketball) is affiliated to Darüşşafaka S.K.	.
0	Sean Green (basketball) is affiliated to Basket Napoli	.
0	Sean Green (basketball) is affiliated to United States Basketball League	.
0	Sean Green (basketball) is affiliated to JDA Dijon Basket	.
0	Sean Green (basketball) is affiliated to Baloncesto Superior Nacional	.
0	Fabio Bonci plays for Mantova F.C.	.
0	Fabio Bonci plays for A.S. Varese 1910	.
0	Fabio Bonci plays for Parma F.C.	.
0	Fabio Bonci plays for A.C. Reggiana 1919	.
0	Fabio Bonci plays for Italy national under-21 football team	.
0	Fabio Bonci plays for Atalanta B.C.	.
0	Fabio Bonci plays for Genoa C.F.C.	.
0	Fabio Bonci plays for Juventus F.C.	.
0	Fabio Bonci plays for A.C. Perugia Calcio	.
0	Fabio Bonci plays for Italy national football team	.
0	National Union (Israel) is located in Israel	.
0	National Union (Israel) is located in United States	.
0	National Union (Israel) is located in Lebanon	.
0	National Union (Israel) is located in United Kingdom	.
0	National Union (Israel) is located in Iran	.
0	National Union (Israel) is located in France	.
0	National Union (Israel) is located in Canada	.
0	National Union (Israel) is located in Germany	.
0	National Union (Israel) is located in China	.
0	National Union (Israel) is located in Palestinian territories	.
0	Arran Lee-Barrett plays for Ipswich Town F.C.	.
0	Arran Lee-Barrett plays for Weymouth F.C.	.
0	Arran Lee-Barrett plays for Millwall F.C.	.
0	Arran Lee-Barrett plays for Coventry City F.C.	.
0	Arran Lee-Barrett plays for Hartlepool United F.C.	.
0	Arran Lee-Barrett plays for Bolton Wanderers F.C.	.
0	Arran Lee-Barrett plays for Norwich City F.C.	.
0	Arran Lee-Barrett plays for Cardiff City F.C.	.
0	Arran Lee-Barrett plays for England national football C team	.
0	Arran Lee-Barrett plays for Cambridge United F.C.	.
0	Larbi Benbarek is affiliated to USM Bel-Abbès	.
0	Larbi Benbarek is affiliated to Stade Français Paris (football)	.
0	Larbi Benbarek is affiliated to Atlético Madrid	.
0	Larbi Benbarek is affiliated to Club Atlético de Madrid	.
0	Larbi Benbarek is affiliated to Olympique de Marseille	.
0	Larbi Benbarek is affiliated to France national football team	.
0	Larbi Benbarek is affiliated to Morocco national football team	.
0	Larbi Benbarek is affiliated to Raja Casablanca	.
0	Larbi Benbarek is affiliated to Racing Club de France football Colombes 92	.
0	Larbi Benbarek is affiliated to Paris Saint-Germain F.C.	.
0	Andy Saville plays for Hull City A.F.C.	.
0	Andy Saville plays for Scarborough F.C.	.
0	Andy Saville plays for Goole A.F.C.	.
0	Andy Saville plays for Preston North End F.C.	.
0	Andy Saville plays for Gainsborough Trinity F.C.	.
0	Andy Saville plays for Wigan Athletic F.C.	.
0	Andy Saville plays for Cardiff City F.C.	.
0	Andy Saville plays for Hartlepool United F.C.	.
0	Andy Saville plays for Burnley F.C.	.
0	Andy Saville plays for Birmingham City F.C.	.
0	Celso Brum Junior plays for Busaiteen Club	.
0	Celso Brum Junior plays for Al-Arabi SC (Kuwait)	.
0	Celso Brum Junior plays for Brazil men's national volleyball team	.
0	Celso Brum Junior plays for Clube Esportivo Bento Gonçalves	.
0	Celso Brum Junior plays for Fluminense FC	.
0	Celso Brum Junior plays for Coritiba Foot Ball Club	.
0	Celso Brum Junior plays for Sport Club Internacional	.
0	Celso Brum Junior plays for Clube Atlético Paranaense	.
0	Celso Brum Junior plays for Fujairah SC	.
0	Celso Brum Junior plays for Paraná Clube	.
0	Republic of Serbian Krajina participated in Croatian War of Independence	.
0	Republic of Serbian Krajina participated in Battle of Vukovar	.
0	Republic of Serbian Krajina participated in Ottoman wars in Europe	.
0	Republic of Serbian Krajina participated in Second Crusade	.
0	Republic of Serbian Krajina participated in Fifth Crusade	.
0	Republic of Serbian Krajina participated in Fourth Crusade	.
0	Republic of Serbian Krajina participated in Long War (1591–1606)	.
0	Republic of Serbian Krajina participated in Battle of Varna	.
0	Republic of Serbian Krajina participated in Battle of Sirmium	.
0	Republic of Serbian Krajina participated in Battle of Mohács (1687)	.
0	Srikanth Deva wrote music for Aalwar	.
0	Srikanth Deva wrote music for M. Kumaran S/O Mahalakshmi	.
0	Srikanth Deva wrote music for Bagavathi	.
0	Srikanth Deva wrote music for Saravana	.
0	Srikanth Deva wrote music for Kuththu	.
0	Srikanth Deva wrote music for Pandi (film)	.
0	Srikanth Deva wrote music for Murattu Kaalai (2012 film)	.
0	Srikanth Deva wrote music for Arasangam	.
0	Srikanth Deva wrote music for Sivakasi (film)	.
0	Srikanth Deva wrote music for Virumbugiren	.
0	Jörg Reeb plays for 1. FC Saarbrücken	.
0	Jörg Reeb plays for 1. FC Köln	.
0	Jörg Reeb plays for Arminia Bielefeld	.
0	Jörg Reeb plays for Bayer 04 Leverkusen	.
0	Jörg Reeb plays for 1. FC Cologne	.
0	Jörg Reeb plays for 1.F.C. Saarbrücken	.
0	Jörg Reeb plays for FC Augsburg	.
0	Jörg Reeb plays for Germany national under-21 football team	.
0	Jörg Reeb plays for Bayer 04 Leverkusen II	.
0	Jörg Reeb plays for Germany national football team	.
0	Christian Perez (footballer born 1963) is affiliated to Montpellier HSC	.
0	Christian Perez (footballer born 1963) is affiliated to Lille OSC	.
0	Christian Perez (footballer born 1963) is affiliated to Montpellier H.S.C.	.
0	Christian Perez (footballer born 1963) is affiliated to Nîmes Olympique F.C.	.
0	Christian Perez (footballer born 1963) is affiliated to France national football team	.
0	Christian Perez (footballer born 1963) is affiliated to A.S. Monaco F.C.	.
0	Christian Perez (footballer born 1963) is affiliated to Nîmes Olympique	.
0	Christian Perez (footballer born 1963) is affiliated to AS Monaco FC	.
0	Christian Perez (footballer born 1963) is affiliated to Paris Saint-Germain F.C.	.
0	Christian Perez (footballer born 1963) is affiliated to Shanghai Shenhua F.C.	.
0	Josip Škorić has gender male	.
0	Josip Škorić has gender female	.
0	Josip Škorić has gender London Heathrow Terminal 5	.
0	Josip Škorić has gender London Heathrow Terminal 3	.
0	Josip Škorić has gender Republican Party (United States)	.
0	Josip Škorić has gender Turkey	.
0	Josip Škorić has gender United Kingdom	.
0	Josip Škorić has gender London Heathrow Terminal 1	.
0	Josip Škorić has gender Democratic Party (United States)	.
0	Josip Škorić has gender Africa	.
0	Frank Pingel is affiliated to IK Skovbakken	.
0	Frank Pingel is affiliated to Brøndby IF	.
0	Frank Pingel is affiliated to Aarhus Gymnastikforening	.
0	Frank Pingel is affiliated to Fenerbahçe S.K.	.
0	Frank Pingel is affiliated to Lille OSC	.
0	Frank Pingel is affiliated to Lille O.S.C.	.
0	Frank Pingel is affiliated to Fenerbahçe S.K. (football)	.
0	Frank Pingel is affiliated to Bursaspor	.
0	Frank Pingel is affiliated to Newcastle United F.C.	.
0	Frank Pingel is affiliated to Denmark national football team	.
0	Festus Agu plays for ACB Lagos	.
0	Festus Agu plays for Bendel United F.C.	.
0	Festus Agu plays for Enugu Rangers	.
0	Festus Agu plays for Bendel Insurance F.C.	.
0	Festus Agu plays for 1. FC Schweinfurt 05	.
0	Festus Agu plays for FC Gütersloh 2000	.
0	Festus Agu plays for CD Ourense	.
0	Festus Agu plays for SD Compostela	.
0	Festus Agu plays for SC Fortuna Köln	.
0	Festus Agu plays for VfR Aalen	.
0	Gerald Thomas directed Carry On (franchise)	.
0	Gerald Thomas directed Carry On Cleo	.
0	Gerald Thomas directed Carry On Doctor	.
0	Gerald Thomas directed Carry On Again Doctor	.
0	Gerald Thomas directed Carry On Henry	.
0	Gerald Thomas directed Carry On Camping	.
0	Gerald Thomas directed Carry On Abroad	.
0	Gerald Thomas directed Carry On Cowboy	.
0	Gerald Thomas directed Carry On... Up the Khyber	.
0	Gerald Thomas directed Carry On Girls	.
0	Jorginho Putinatti plays for Sociedade Esportiva Palmeiras	.
0	Jorginho Putinatti plays for Sport Club Corinthians Paulista	.
0	Jorginho Putinatti plays for Santos FC	.
0	Jorginho Putinatti plays for Marília Atlético Clube	.
